TWEET_ID,TIMESTAMP,PREDICTED_BREED,NAME,DOG_STAGE,CONFIDENCE_LEVEL,IMAGE_NUMBER,SOURCE,RATING_NUMERATOR,RATING_DENOMINATOR,FAVORITE_COUNT,RETWEET_COUNT,TEXT,JPG_URL,EXPANDED_URLS
673213039743795200,2015-12-05 18:51:11,Schipperke,Dexter,,0.8880819999999999,1,Twitter for iPhone,10,10,2410,929,This is Dexter. He just got some big news. 10/10,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,https://twitter.com/dog_rates/status/673213039743795200/photo/1
673240798075449344,2015-12-05 20:41:29,Airedale,None,,0.443004,1,Twitter for iPhone,6,10,1510,798,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,https://twitter.com/dog_rates/status/673240798075449344/photo/1
673270968295534593,2015-12-05 22:41:22,Shih-tzu,Mac,,0.610453,1,Twitter for iPhone,11,10,1134,400,This is Mac. His dad's probably a lawyer. 11/10,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,https://twitter.com/dog_rates/status/673270968295534593/photo/1
673295268553605120,2015-12-06 00:17:55,Golden_retriever,Eve,Pupper,0.889241,1,Twitter for iPhone,8,10,8046,3484,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone),https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,https://twitter.com/dog_rates/status/673295268553605120/photo/1
673317986296586240,2015-12-06 01:48:12,Miniature_pinscher,None,,0.3840989999999999,2,Twitter for iPhone,10,10,924,293,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1"
673320132811366400,2015-12-06 01:56:44,Samoyed,Frankie,,0.978833,3,Twitter for iPhone,11,10,14441,8705,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1"
673342308415348736,2015-12-06 03:24:51,Chihuahua,Django,Pupper,0.0135592,1,Twitter for iPhone,10,10,1362,649,This is Django. He's a skilled assassin pupper. 10/10,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,https://twitter.com/dog_rates/status/673342308415348736/photo/1
673343217010679808,2015-12-06 03:28:27,Chihuahua,None,,0.541408,1,Twitter for iPhone,11,10,1038,289,IT'S SO SMALL ERMERGERF 11/10,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,https://twitter.com/dog_rates/status/673343217010679808/photo/1
673345638550134785,2015-12-06 03:38:05,Pomeranian,Gerald,,0.064627,1,Twitter for iPhone,7,10,2700,1422,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,https://twitter.com/dog_rates/status/673345638550134785/photo/1
673350198937153538,2015-12-06 03:56:12,West_highland_white_terrier,Bella,,0.119188,1,Twitter for iPhone,9,10,784,229,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,https://twitter.com/dog_rates/status/673350198937153538/photo/1
673352124999274496,2015-12-06 04:03:51,Golden_retriever,None,,0.672808,1,Twitter for iPhone,12,10,1761,597,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,https://twitter.com/dog_rates/status/673352124999274496/photo/1
673355879178194945,2015-12-06 04:18:46,Rottweiler,Koda,,0.5292479999999999,1,Twitter for iPhone,11,10,1606,652,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1"
673359818736984064,2015-12-06 04:34:25,English_setter,Steve,,0.6965680000000001,1,Twitter for iPhone,8,10,1558,728,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,https://twitter.com/dog_rates/status/673359818736984064/photo/1
673363615379013632,2015-12-06 04:49:31,Nan,None,Pupper,0.0,1,Twitter for iPhone,11,10,1088,338,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,https://twitter.com/dog_rates/status/673363615379013632/photo/1
673576835670777856,2015-12-06 18:56:46,Nan,None,,0.0,1,Twitter for iPhone,7,10,1482,613,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,https://twitter.com/dog_rates/status/673576835670777856/photo/1
673580926094458881,2015-12-06 19:13:01,Beagle,None,,0.985062,1,Twitter for iPhone,8,10,882,297,When you ask your professor about extra credit on the last day of class. 8/10,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,https://twitter.com/dog_rates/status/673580926094458881/photo/1
673583129559498752,2015-12-06 19:21:47,Golden_retriever,Sandy,,0.113946,1,Twitter for iPhone,11,10,1273,403,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,https://twitter.com/dog_rates/status/673583129559498752/photo/1
673612854080196609,2015-12-06 21:19:54,Newfoundland,Jeffri,Pupper,0.223101,1,Twitter for iPhone,7,10,1691,802,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,https://twitter.com/dog_rates/status/673612854080196609/photo/1
673636718965334016,2015-12-06 22:54:44,Pug,None,,0.0190442999999999,1,Twitter for iPhone,10,10,1194,404,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,https://twitter.com/dog_rates/status/673636718965334016/photo/1
673656262056419329,2015-12-07 00:12:23,Bull_mastiff,Albert,Pupper,0.700625,1,Twitter for iPhone,10,10,769,265,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,https://twitter.com/dog_rates/status/673656262056419329/photo/1
673662677122719744,2015-12-07 00:37:52,Labrador_retriever,Kendall,,0.95767,1,Twitter for iPhone,12,10,1339,397,This is Kendall. 12/10 would cuddle the hell out of,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,https://twitter.com/dog_rates/status/673662677122719744/photo/1
673680198160809984,2015-12-07 01:47:30,Samoyed,Shnuggles,,0.989853,1,Twitter for iPhone,13,10,1460,521,This is Shnuggles. I would kill for Shnuggles. 13/10,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,https://twitter.com/dog_rates/status/673680198160809984/photo/1
673686845050527744,2015-12-07 02:13:55,Pekinese,George,,0.1859029999999999,1,Twitter for iPhone,11,10,1544,479,This is George. He's upset that the 4th of July isn't everyday. 11/10,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,https://twitter.com/dog_rates/status/673686845050527744/photo/1
673688752737402881,2015-12-07 02:21:29,Soft-coated_wheaten_terrier,Larry,,0.340806,1,Twitter for iPhone,9,10,1325,534,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,https://twitter.com/dog_rates/status/673688752737402881/photo/1
673689733134946305,2015-12-07 02:25:23,Chesapeake_bay_retriever,None,,0.38222,1,Twitter for iPhone,11,10,1855,700,When you're having a blast and remember tomorrow's Monday. 11/10,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,"https://twitter.com/dog_rates/status/673689733134946305/photo/1,https://twitter.com/dog_rates/status/673689733134946305/photo/1"
673697980713705472,2015-12-07 02:58:09,Nan,Pickles,Pupper,0.0,1,Twitter for iPhone,8,10,4067,2165,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1"
673700254269775872,2015-12-07 03:07:12,Nan,None,,0.0,1,Twitter for iPhone,3,10,1532,638,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,https://twitter.com/dog_rates/status/673700254269775872/photo/1
673705679337693185,2015-12-07 03:28:45,Shih-tzu,Dot,,0.165383,1,Twitter for iPhone,8,10,1337,439,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,https://twitter.com/dog_rates/status/673705679337693185/photo/1
673707060090052608,2015-12-07 03:34:14,German_short-haired_pointer,Raymond,Pupper,0.935771,1,Twitter for iPhone,10,10,1177,434,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1"
673708611235921920,2015-12-07 03:40:24,Golden_retriever,Riley,,0.936333,1,Twitter for iPhone,12,10,1153,315,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,https://twitter.com/dog_rates/status/673708611235921920/photo/1
673709992831262724,2015-12-07 03:45:53,Chihuahua,None,,0.330171,1,Twitter for iPhone,12,10,908,306,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,https://twitter.com/dog_rates/status/673709992831262724/photo/1
673711475735838725,2015-12-07 03:51:47,Maltese_dog,None,,0.607401,1,Twitter for iPhone,10,10,1114,325,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,https://twitter.com/dog_rates/status/673711475735838725/photo/1
673715861853720576,2015-12-07 04:09:13,Nan,None,,0.0,1,Twitter for iPhone,4,10,3815,2303,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg,https://twitter.com/dog_rates/status/673715861853720576/photo/1
673887867907739649,2015-12-07 15:32:42,Brabancon_griffon,None,,0.216767,2,Twitter for iPhone,10,10,994,274,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,"https://twitter.com/dog_rates/status/673887867907739649/photo/1,https://twitter.com/dog_rates/status/673887867907739649/photo/1"
673906403526995968,2015-12-07 16:46:21,Soft-coated_wheaten_terrier,None,,0.0489277,1,Twitter for iPhone,3,10,3406,1799,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,https://twitter.com/dog_rates/status/673906403526995968/photo/1
673919437611909120,2015-12-07 17:38:09,Schipperke,Obie,Pupper,0.1159839999999999,1,Twitter for iPhone,11,10,1251,401,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,https://twitter.com/dog_rates/status/673919437611909120/photo/1
673956914389192708,2015-12-07 20:07:04,Pug,None,Pupper,0.5861609999999999,1,Twitter for iPhone,10,10,2091,1069,This is one esteemed pupper. Just graduated college. 10/10 what a champ,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,https://twitter.com/dog_rates/status/673956914389192708/photo/1
674008982932058114,2015-12-07 23:33:58,Nan,None,,0.0,1,Twitter for iPhone,10,10,1297,393,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho,https://pbs.twimg.com/media/CVqPkVoU4AAkXA7.jpg,https://twitter.com/dog_rates/status/674008982932058114/photo/1
674014384960745472,2015-12-07 23:55:26,Pembroke,Aiden,,0.74232,1,Twitter for iPhone,11,10,1676,714,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,https://twitter.com/dog_rates/status/674014384960745472/photo/1
674019345211760640,2015-12-08 00:15:09,Collie,Acro,,0.992732,1,Twitter for iPhone,10,10,1208,340,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,https://twitter.com/dog_rates/status/674019345211760640/photo/1
674024893172875264,2015-12-08 00:37:11,Pomeranian,None,,0.6485,1,Twitter for iPhone,10,10,1914,1360,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,https://twitter.com/dog_rates/status/674024893172875264/photo/1
674036086168010753,2015-12-08 01:21:40,Toy_poodle,Daisy,,0.685617,1,Twitter for iPhone,9,10,906,240,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,https://twitter.com/dog_rates/status/674036086168010753/photo/1
674038233588723717,2015-12-08 01:30:12,Eskimo_dog,Kaiya,Pupper,0.358459,1,Twitter for iPhone,12,10,1176,456,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,https://twitter.com/dog_rates/status/674038233588723717/photo/1
674042553264685056,2015-12-08 01:47:22,Toy_poodle,None,,0.927975,1,Twitter for iPhone,12,10,772,142,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,https://twitter.com/dog_rates/status/674042553264685056/photo/1
674045139690631169,2015-12-08 01:57:39,Nan,None,,0.0,1,Twitter for iPhone,3,10,1520,710,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,https://twitter.com/dog_rates/status/674045139690631169/photo/1
674051556661161984,2015-12-08 02:23:09,Shih-tzu,Lucy,,0.179777,1,Twitter for iPhone,10,10,1564,530,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,https://twitter.com/dog_rates/status/674051556661161984/photo/1
674053186244734976,2015-12-08 02:29:37,Cardigan,Stanley,,0.984725,1,Twitter for iPhone,10,10,3576,1441,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10",https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,https://twitter.com/dog_rates/status/674053186244734976/photo/1
674063288070742018,2015-12-08 03:09:46,Nan,Earl,,0.0,1,Twitter for iPhone,5,10,6769,2450,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,https://twitter.com/dog_rates/status/674063288070742018/photo/1
674075285688614912,2015-12-08 03:57:26,Airedale,Mitch,,0.305392,1,Twitter for iPhone,11,10,1047,316,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,https://twitter.com/dog_rates/status/674075285688614912/photo/1
674082852460433408,2015-12-08 04:27:30,Pomeranian,None,,0.666957,1,Twitter for iPhone,11,10,804,186,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,https://twitter.com/dog_rates/status/674082852460433408/photo/1
674255168825880576,2015-12-08 15:52:13,Eskimo_dog,Bobbay,,0.615741,1,Twitter for iPhone,10,10,1581,619,Say hello to Bobbay. He's a marshmallow wizard. 10/10,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,https://twitter.com/dog_rates/status/674255168825880576/photo/1
674262580978937856,2015-12-08 16:21:41,Greater_swiss_mountain_dog,Gus,Pupper,0.519428,1,Twitter for iPhone,9,10,1391,498,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,https://twitter.com/dog_rates/status/674262580978937856/photo/1
674265582246694913,2015-12-08 16:33:36,Nan,Henry,,0.0,1,Twitter for iPhone,2,10,1766,936,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,https://twitter.com/dog_rates/status/674265582246694913/photo/1
674269164442398721,2015-12-08 16:47:50,Pug,Bob,,0.6229210000000001,1,Twitter for iPhone,8,10,961,255,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10",https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,https://twitter.com/dog_rates/status/674269164442398721/photo/1
674271431610523648,2015-12-08 16:56:51,German_shepherd,None,,0.991454,1,Twitter for iPhone,10,10,1682,800,"""AT DAWN, WE RIDE""
10/10 for both dogs",https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,https://twitter.com/dog_rates/status/674271431610523648/photo/1
674291837063053312,2015-12-08 18:17:56,Cardigan,Kenny,,0.611525,1,Twitter for iPhone,11,10,15817,6533,This is Kenny. He just wants to be included in the happenings. 11/10,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,https://twitter.com/dog_rates/status/674291837063053312/photo/1
674318007229923329,2015-12-08 20:01:55,Nan,Lennon,Pupper,0.0,1,Twitter for iPhone,8,10,1516,570,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,https://twitter.com/dog_rates/status/674318007229923329/photo/1
674372068062928900,2015-12-08 23:36:44,Nan,Chesney,,0.0,1,Twitter for iPhone,10,10,931,346,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,https://twitter.com/dog_rates/status/674372068062928900/photo/1
674394782723014656,2015-12-09 01:07:00,Lakeland_terrier,Gary,,0.109099,1,Twitter for iPhone,8,10,1607,635,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,https://twitter.com/dog_rates/status/674394782723014656/photo/1
674410619106390016,2015-12-09 02:09:56,Beagle,Lenny,,0.0194268,1,Twitter for iPhone,10,10,1289,515,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,https://twitter.com/dog_rates/status/674410619106390016/photo/1
674416750885273600,2015-12-09 02:34:18,Chihuahua,Jonah,,0.287201,1,Twitter for iPhone,10,10,731,157,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,https://twitter.com/dog_rates/status/674416750885273600/photo/1
674422304705744896,2015-12-09 02:56:22,Golden_retriever,Ava,,0.964497,1,Twitter for iPhone,12,10,1536,592,This is Ava. She doesn't understand flowers. 12/10 would caress firmly,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,https://twitter.com/dog_rates/status/674422304705744896/photo/1
674436901579923456,2015-12-09 03:54:22,Shih-tzu,Bailey,,0.105416,1,Twitter for iPhone,9,10,1198,426,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,https://twitter.com/dog_rates/status/674436901579923456/photo/1
674447403907457024,2015-12-09 04:36:06,Brabancon_griffon,None,Pupper,0.409909,1,Twitter for iPhone,10,10,1137,393,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,https://twitter.com/dog_rates/status/674447403907457024/photo/1
674468880899788800,2015-12-09 06:01:26,Chow,Louis,,0.52623,2,Twitter for iPhone,13,10,6676,2275,This is Louis. He thinks he's flying. 13/10 this is a legendary pup,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1"
674632714662858753,2015-12-09 16:52:27,Nan,None,,0.0,1,Twitter for iPhone,5,10,1617,637,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,https://twitter.com/dog_rates/status/674632714662858753/photo/1
674638615994089473,2015-12-09 17:15:54,Pomeranian,None,Pupper,0.846986,1,Twitter for iPhone,12,10,1806,650,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,https://twitter.com/dog_rates/status/674638615994089473/photo/1
674644256330530816,2015-12-09 17:38:19,Basset,None,,0.335692,1,Twitter for iPhone,11,10,1111,311,When you see sophomores in high school driving. 11/10,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,https://twitter.com/dog_rates/status/674644256330530816/photo/1
674646392044941312,2015-12-09 17:46:48,Flat-coated_retriever,None,,0.837448,1,Twitter for iPhone,5,10,1533,557,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,https://twitter.com/dog_rates/status/674646392044941312/photo/1
674664755118911488,2015-12-09 18:59:46,Nan,Rodman,,0.0,1,Twitter for iPhone,10,10,994,276,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,https://twitter.com/dog_rates/status/674664755118911488/photo/1
674670581682434048,2015-12-09 19:22:56,Malamute,Jeb,,0.180079,1,Twitter for iPhone,9,10,1751,729,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,https://twitter.com/dog_rates/status/674670581682434048/photo/1
674690135443775488,2015-12-09 20:40:38,Nan,Patrick,,0.0,1,Twitter for iPhone,3,10,1237,510,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,https://twitter.com/dog_rates/status/674690135443775488/photo/1
674737130913071104,2015-12-09 23:47:22,Pomeranian,Rufio,Pupper,0.948537,1,Twitter for iPhone,10,10,693,103,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,https://twitter.com/dog_rates/status/674737130913071104/photo/1
674739953134403584,2015-12-09 23:58:35,Dandie_dinmont,None,,0.175915,1,Twitter for iPhone,11,10,1194,437,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10",https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,https://twitter.com/dog_rates/status/674739953134403584/photo/1
674743008475090944,2015-12-10 00:10:43,Bernese_mountain_dog,Sophie,,0.583054,1,Twitter for iPhone,10,10,1514,607,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,https://twitter.com/dog_rates/status/674743008475090944/photo/1
674752233200820224,2015-12-10 00:47:23,Vizsla,None,,0.665516,2,Twitter for iPhone,12,10,1580,516,Everyone please just appreciate how perfect these two photos are. 12/10 for both,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,"https://twitter.com/dog_rates/status/674752233200820224/photo/1,https://twitter.com/dog_rates/status/674752233200820224/photo/1"
674754018082705410,2015-12-10 00:54:28,Nan,None,,0.0,1,Twitter for iPhone,12,10,1456,488,Just received another perfect photo of dogs and the sunset. 12/10,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,https://twitter.com/dog_rates/status/674754018082705410/photo/1
674764817387900928,2015-12-10 01:37:23,Samoyed,None,,0.634695,2,Twitter for iPhone,10,10,852,263,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,"https://twitter.com/dog_rates/status/674764817387900928/photo/1,https://twitter.com/dog_rates/status/674764817387900928/photo/1"
674767892831932416,2015-12-10 01:49:36,Nan,None,,0.0,1,Twitter for iPhone,12,10,1981,883,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,https://twitter.com/dog_rates/status/674767892831932416/photo/1
674774481756377088,2015-12-10 02:15:47,Chihuahua,Superpup,Pupper,0.407016,1,Twitter for iPhone,11,10,1213,532,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,https://twitter.com/dog_rates/status/674774481756377088/photo/1
674781762103414784,2015-12-10 02:44:43,Nan,None,,0.0,1,Twitter for iPhone,8,10,2169,1335,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,https://twitter.com/dog_rates/status/674781762103414784/photo/1
674788554665512960,2015-12-10 03:11:43,Miniature_poodle,Maggie,,0.349561,1,Twitter for iPhone,9,10,871,230,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,https://twitter.com/dog_rates/status/674788554665512960/photo/1
674790488185167872,2015-12-10 03:19:24,Labrador_retriever,None,,0.8019029999999999,1,Twitter for iPhone,13,10,1180,278,ER... MER... GERD 13/10,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,https://twitter.com/dog_rates/status/674790488185167872/photo/1
674793399141146624,2015-12-10 03:30:58,Giant_schnauzer,None,,0.119693,1,Twitter for iPhone,13,10,2697,1225,I have found another. 13/10,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,https://twitter.com/dog_rates/status/674793399141146624/photo/1
